,ID_VICTIMA,FECHA,AÑO,DIA_SEMANA,HORA,DEPARTAMENTO,JURISDICCION,LUGAR,MOTIVO_APARENTE,ARMAREC,PROCESADOS,MENORESCINICIOPROC,ACLARADO,SEXO,EDADCALC,ANTECEDENTES,ANTECEDENTESPORESTUPEFACIENTES,REL_VICT_AGRES,MES_NUMERO,TRIMESTRE_NUMERO,DIA_SEMANA_NUMERO,RANGO_EDAD
2833,TTM11823900,17.02.2023,2023.0,VIERNES,16,ROCHA,SECCIONAL 5,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,30,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,5,30 - 35
2834,TTM11909006,18.02.2023,2023.0,SABADO,11,CENTROS CARCELARIOS,SECCIONAL 7,ESTABLECIMIENTO DE RECLUSION,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,29,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,6,25 - 30
2835,TTM11961618,19.02.2023,2023.0,DOMINGO,11,RIVERA,SECCIONAL 9,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,26,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,7,25 - 30
2836,TTM1260016,30.01.2023,2023.0,LUNES,21,PAYSANDU,SECCIONAL 1,RESIDENCIA,VIOLENCIA DOMESTICA Y ASOCIADOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,8,SIN ANTECEDENTES,SIN ANTECEDENTES,FAMILIAR,1,1,1,5 - 10
2837,TTM2260016,30.01.2023,2023.0,LUNES,21,PAYSANDU,SECCIONAL 1,RESIDENCIA,VIOLENCIA DOMESTICA Y ASOCIADOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,27,SIN ANTECEDENTES,SIN ANTECEDENTES,FAMILIAR,1,1,1,25 - 30
2838,TTM1320132,01.02.2023,2023.0,MIERCOLES,13,MONTEVIDEO,SECCIONAL 20,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,31,ANTECEDENTES POR DELITOS NO VIOLENTOS,CON ANTECEDENTES,AMIGO/CONOCIDO,2,1,3,30 - 35
2839,TTM155364,29.01.2023,2023.0,DOMINGO,19,MONTEVIDEO,SECCIONAL 8,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,RAPIÑA / HURTO / COPAMIENTO,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,53,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,SIN RELACION,1,1,7,50 - 55
2840,TTM1561828,04.02.2023,2023.0,SABADO,1,SAN JOSE,SECCIONAL 2,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,38,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,6,35 - 40
2841,TTM1649258,04.02.2023,2023.0,SABADO,23,CANELONES,SECCIONAL 30,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,35,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,6,35 - 40
2842,TTM1662460,05.02.2023,2023.0,DOMINGO,6,CANELONES,SECCIONAL 30,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,20,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,7,20 - 25
2843,TTM1716766,06.02.2023,2023.0,LUNES,24,MONTEVIDEO,SECCIONAL 8,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,29,ANTECEDENTES POR DELITOS NO VIOLENTOS,CON ANTECEDENTES,SIN RELACION,2,1,1,25 - 30
2844,TTM175090,30.01.2023,2023.0,LUNES,1,DURAZNO,SECCIONAL 1,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,29,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,1,25 - 30
2845,TTM175328,30.01.2023,2023.0,LUNES,1,MONTEVIDEO,SECCIONAL 18,RESIDENCIA,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,18,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,1,1,1,15 - 20
2846,TTM1966302,06.02.2023,2023.0,LUNES,20,MALDONADO,SECCIONAL 2,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,46,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,1,45 - 50
2847,TTO11102714,24.03.2023,2023.0,VIERNES,15,ARTIGAS,SECCIONAL 7,RESIDENCIA,RAPIÑA / HURTO / COPAMIENTO,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,65,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,3,1,5,65 - 70
2848,TTO21102714,24.03.2023,2023.0,VIERNES,15,ARTIGAS,SECCIONAL 7,RESIDENCIA,RAPIÑA / HURTO / COPAMIENTO,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,68,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,3,1,5,65 - 70
2849,TTO11124148,24.03.2023,2023.0,VIERNES,21,MONTEVIDEO,SECCIONAL 17,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,34,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,5,30 - 35
2850,TTO11132128,25.03.2023,2023.0,SABADO,24,CANELONES,SECCIONAL 11,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,RAPIÑA / HURTO / COPAMIENTO,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,56,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,6,55 - 60
2851,TTO11138568,25.03.2023,2023.0,SABADO,3,RIVERA,SECCIONAL 10,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,22,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,6,20 - 25
2852,TTO1117716,14.03.2023,2023.0,MARTES,14,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,20,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,2,20 - 25
2853,TTO11258996,26.03.2023,2023.0,DOMINGO,17,MALDONADO,SECCIONAL 10,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,30,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,7,30 - 35
2854,TTO11337732,26.03.2023,2023.0,DOMINGO,4,MONTEVIDEO,SECCIONAL 18,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,26,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,7,25 - 30
2855,TTO11381748,27.03.2023,2023.0,LUNES,23,MONTEVIDEO,SECCIONAL 13,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,31,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,1,30 - 35
2856,TTO11674054,30.03.2023,2023.0,JUEVES,22,MONTEVIDEO,SECCIONAL 17,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,40,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,SIN RELACION,3,1,4,40 - 45
2857,TTO11733596,31.03.2023,2023.0,VIERNES,13,MONTEVIDEO,SECCIONAL 12,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,28,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,PAREJA/EX PAREJA,3,1,5,25 - 30
2858,TTO11820704,01.04.2023,2023.0,SABADO,12,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,46,ANTECEDENTES POR DELITOS NO VIOLENTOS,CON ANTECEDENTES,AMIGO/CONOCIDO,4,2,6,45 - 50
2859,TTO11823084,01.04.2023,2023.0,SABADO,13,ARTIGAS,SECCIONAL 3,RESIDENCIA,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA DE FUEGO,AUTOR MAYOR FALLECIDO,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,43,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,4,2,6,40 - 45
2860,TTO11843118,01.04.2023,2023.0,SABADO,20,MONTEVIDEO,SECCIONAL 18,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,20,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,6,20 - 25
2861,TTO1425716,17.03.2023,2023.0,VIERNES,14,SAN JOSE,SECCIONAL 2,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,20,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,5,20 - 25
2862,TTO1565156,19.03.2023,2023.0,DOMINGO,8,ARTIGAS,SECCIONAL 1,BARES/ CANTINAS/ CLUBES NOCTURNOS Y SIMILARES,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,38,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,7,35 - 40
2863,TTO1626742,20.03.2023,2023.0,LUNES,3,MONTEVIDEO,SECCIONAL 17,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,OTRAS ARMAS,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,27,ANTECEDENTES POR DELITOS VIOLENTOS,CON ANTECEDENTES,AMIGO/CONOCIDO,3,1,1,25 - 30
2864,TTO2626742,20.03.2023,2023.0,LUNES,3,MONTEVIDEO,SECCIONAL 17,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,OTRAS ARMAS,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,MUJER,26,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,1,25 - 30
2865,TTO1692052,20.03.2023,2023.0,LUNES,16,MONTEVIDEO,SECCIONAL 13,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,23,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,1,20 - 25
2866,TTO1861144,22.03.2023,2023.0,MIERCOLES,9,LAVALLEJA,SECCIONAL 8,RESIDENCIA,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,77,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,3,1,3,75 - 80
2867,TTO1930220,23.03.2023,2023.0,JUEVES,24,MONTEVIDEO,SECCIONAL 16,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,35,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,CON ANTECEDENTES,SIN RELACION,3,1,4,35 - 40
2868,TTO1970456,22.03.2023,2023.0,MIERCOLES,20,CANELONES,SECCIONAL 25,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,25,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,3,1,3,25 - 30
2869,TTP1123602,08.01.2023,2023.0,DOMINGO,17,RIVERA,SECCIONAL 10,RESIDENCIA,VIOLENCIA DOMESTICA Y ASOCIADOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,35,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,1,1,7,35 - 40
2870,TTP1125016,08.01.2023,2023.0,DOMINGO,17,COLONIA,SECCIONAL 13,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,37,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,7,35 - 40
2871,TTP11267388,20.01.2023,2023.0,VIERNES,20,MONTEVIDEO,SECCIONAL 21,RESIDENCIA,OTROS MOTIVOS,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,41,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,5,40 - 45
2872,TTP11305216,21.01.2023,2023.0,SABADO,8,MONTEVIDEO,SECCIONAL 19,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,29,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,FAMILIAR,1,1,6,25 - 30
2873,TTP11445734,23.01.2023,2023.0,LUNES,3,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,20,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,1,20 - 25
2874,TTP11448170,22.01.2023,2023.0,DOMINGO,23,MONTEVIDEO,SECCIONAL 19,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,68,ANTECEDENTES POR DELITOS NO VIOLENTOS,CON ANTECEDENTES,AMIGO/CONOCIDO,1,1,7,65 - 70
2875,TTP11517666,23.01.2023,2023.0,LUNES,14,CANELONES,SECCIONAL 22,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,45,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,1,1,1,45 - 50
2876,TTP11756646,26.01.2023,2023.0,JUEVES,7,MONTEVIDEO,SECCIONAL 19,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,OBJETO PESADO / CONTUNDENTE,CON PROCESADOS,CON MENORES C/INICIO PROC.,ACLARADO,HOMBRE,31,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,4,30 - 35
2877,TTP11919844,28.01.2023,2023.0,SABADO,24,DURAZNO,SECCIONAL 13,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,29,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,6,25 - 30
2878,TTP1205544,09.01.2023,2023.0,LUNES,18,MONTEVIDEO,SECCIONAL 18,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,31,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,PAREJA/EX PAREJA,1,1,1,30 - 35
2879,TTP1247516,09.01.2023,2023.0,LUNES,23,MONTEVIDEO,SECCIONAL 24,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,37,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,1,35 - 40
2880,TTP1261026,10.01.2023,2023.0,MARTES,24,CANELONES,SECCIONAL 22,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,33,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,2,30 - 35
2881,TTP1343850,10.01.2023,2023.0,MARTES,22,MONTEVIDEO,SECCIONAL 15,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,MUJER,18,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,1,1,2,15 - 20
2882,TTP135080,07.01.2023,2023.0,SABADO,11,MONTEVIDEO,SECCIONAL 10,RESIDENCIA,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,50,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,6,50 - 55
2883,TTP1360230,11.01.2023,2023.0,MIERCOLES,2,DURAZNO,SECCIONAL 15,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,37,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,SIN RELACION,1,1,3,35 - 40
2884,TTP1427262,11.01.2023,2023.0,MIERCOLES,19,MONTEVIDEO,SECCIONAL 24,RESIDENCIA,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,74,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,1,1,3,70 - 75
2885,TTP1446092,12.01.2023,2023.0,JUEVES,23,MONTEVIDEO,SECCIONAL 23,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,OTROS MOTIVOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,28,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,SIN RELACION,1,1,4,25 - 30
2886,TTP1495904,12.01.2023,2023.0,JUEVES,13,MONTEVIDEO,SECCIONAL 24,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,33,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,SIN RELACION,1,1,4,30 - 35
2887,TTP2495904,12.01.2023,2023.0,JUEVES,13,MONTEVIDEO,SECCIONAL 24,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,35,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,CON ANTECEDENTES,AMIGO/CONOCIDO,1,1,4,35 - 40
2888,TTP1717104,14.01.2023,2023.0,SABADO,20,CANELONES,SECCIONAL 7,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,CON MENORES C/INICIO PROC.,ACLARADO,HOMBRE,18,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,6,15 - 20
2889,TTP178466,08.01.2023,2023.0,DOMINGO,24,MONTEVIDEO,SECCIONAL 18,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,30,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,7,30 - 35
2890,TTP1894204,16.01.2023,2023.0,LUNES,23,CANELONES,SECCIONAL 5,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,CON PROCESADOS,CON MENORES C/INICIO PROC.,ACLARADO,HOMBRE,23,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,1,20 - 25
2891,TTP1958534,17.01.2023,2023.0,MARTES,17,ROCHA,SECCIONAL 4,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,70,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,1,1,2,70 - 75
2892,TTP1981046,17.01.2023,2023.0,MARTES,22,MONTEVIDEO,SECCIONAL 18,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,32,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,SIN RELACION,1,1,2,30 - 35
2893,TTP1983146,17.01.2023,2023.0,MARTES,22,MONTEVIDEO,SECCIONAL 19,VIA PUBLICA U OTROS ESPACIOS ABIERTOS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,29,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,1,1,2,25 - 30
2894,TTT11018040,09.11.2022,2022.0,MIERCOLES,19,CANELONES,SECCIONAL 19,RESIDENCIA,VIOLENCIA DOMESTICA Y ASOCIADOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,61,ANTECEDENTES POR DELITOS NO VIOLENTOS,CON ANTECEDENTES,FAMILIAR,11,4,3,60 - 65
2895,TTT11043156,10.11.2022,2022.0,JUEVES,4,MONTEVIDEO,SECCIONAL 17,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,33,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,PAREJA/EX PAREJA,11,4,4,30 - 35
